subId,roundId,group,isTestGame,successInStatic,gameNumber,gameInterval,previousIntervalChange,pressesToSuccess,duration
KH3,8,3,0,1,100,679.34177227,2.66666667,0,10732
KH3,8,3,0,1,101,681.11955005,1.77777778,0,10751
KH3,8,3,0,1,102,682.00843893,0.88888889,0,10697
KH3,8,3,0,1,103,682.00843893,0.00000000,0,10635
KH3,8,3,0,1,104,681.11955005,-0.88888889,0,11084
KH3,8,3,0,1,105,679.78621671,-1.33333333,0,10692
KH3,8,3,0,1,106,678.00843893,-1.77777778,0,10770
KH3,8,3,0,1,107,675.78621671,-2.22222222,0,10583
KH3,8,3,0,1,108,673.11955005,-2.66666667,0,10880
KH3,9,3,1,1,109,450.00000000,-2.66666667,0,10290
KH3,9,3,1,1,110,430.00000000,-2.66666667,0,10339
KH3,9,3,1,0,111,410.00000000,-2.66666667,5,9248
KH3,9,3,1,0,112,390.00000000,-2.66666667,14,5394
KH3,9,3,1,0,113,370.00000000,-2.66666667,15,5357
KH3,9,3,1,0,114,350.00000000,-2.66666667,21,3274
KH3,9,3,1,1,115,330.00000000,-2.66666667,0,10668
KH3,9,3,1,0,116,310.00000000,-2.66666667,11,7438
KH3,9,3,1,0,117,290.00000000,-2.66666667,33,1293
KH3,9,3,1,0,118,270.00000000,-2.66666667,32,2332
KH3,9,3,1,0,119,250.00000000,-2.66666667,39,931
KH3,10,3,0,1,120,670.00843893,-3.11111111,0,10648
KH3,10,3,0,1,121,666.45288338,-3.55555556,0,10420
KH3,10,3,0,1,122,662.45288338,-4.00000000,0,10353
KH3,10,3,0,1,123,658.00843893,-4.44444444,0,10322
KH3,10,3,0,1,124,653.11955005,-4.88888889,0,10273
KH3,10,3,0,1,125,647.78621671,-5.33333333,0,10253
KH3,10,3,0,1,126,642.45288338,-5.33333333,0,10254
KH3,10,3,0,1,127,637.11955005,-5.33333333,0,10847
KH3,10,3,0,1,128,631.78621671,-5.33333333,0,10608
KH3,10,3,0,1,129,626.45288338,-5.33333333,0,10429
KH3,10,3,0,0,130,621.11955005,-5.33333333,6,7312
KH3,10,3,0,1,131,622.45288338,1.33333333,0,10387
KH3,10,3,0,0,132,623.34177227,0.88888889,2,9833
KH3,10,3,0,1,133,630.45288338,7.11111111,0,10594
KH3,11,3,0,1,134,636.67510560,6.22222222,0,10600
KH3,11,3,0,1,135,642.00843893,5.33333333,0,10706
KH3,11,3,0,1,136,646.45288338,4.44444444,0,10266
KH3,11,3,0,1,137,650.00843893,3.55555556,0,10302
KH3,11,3,0,1,138,652.67510560,2.66666667,0,10283
KH3,11,3,0,1,139,654.45288338,1.77777778,0,10300
KH3,11,3,0,1,140,655.34177227,0.88888889,0,10452
KH3,11,3,0,1,141,655.34177227,0.00000000,0,10265
KH3,11,3,0,1,142,654.45288338,-0.88888889,0,10293
KH3,11,3,0,1,143,652.67510560,-1.77777778,0,10284
KH3,11,3,0,0,144,650.00843893,-2.66666667,8,5265
KH3,11,3,0,0,145,653.11955005,3.11111111,5,7692
KH3,11,3,0,1,146,661.56399449,8.44444444,0,10872
KH3,11,3,0,1,147,668.67510560,7.11111111,0,10617
KH3,12,3,0,1,148,674.45288338,5.77777778,0,10646
KH3,12,3,0,1,149,679.34177227,4.88888889,0,10621
KH3,12,3,0,0,150,683.34177227,4.00000000,4,7939
KH3,12,3,0,1,151,693.11955005,9.77777778,0,10280
KH3,12,3,0,1,152,701.56399449,8.44444444,0,10306
KH3,12,3,0,1,153,708.67510560,7.11111111,0,10391
KH3,12,3,0,1,154,714.45288338,5.77777778,0,10489
KH3,12,3,0,1,155,718.89732782,4.44444444,0,10531
KH3,12,3,0,1,156,722.00843893,3.11111111,0,10825
KH3,12,3,0,1,157,723.78621671,1.77777778,0,10641
KH3,12,3,0,0,158,724.23066116,0.44444444,4,7735
KH3,12,3,0,1,159,730.00843893,5.77777778,0,10895
KH3,12,3,0,1,160,734.00843893,4.00000000,0,10243
KH3,12,3,0,1,161,736.67510560,2.66666667,0,10266
KH3,13,3,1,1,162,450.00000000,2.66666667,0,10375
KH3,13,3,1,0,163,430.00000000,2.66666667,2,9928
KH3,13,3,1,0,164,410.00000000,2.66666667,2,9837
KH3,13,3,1,1,165,390.00000000,2.66666667,0,10784
KH3,13,3,1,0,166,370.00000000,2.66666667,2,10074
KH3,13,3,1,0,167,350.00000000,2.66666667,23,2805
KH3,13,3,1,0,168,330.00000000,2.66666667,11,7230
KH3,13,3,1,0,169,310.00000000,2.66666667,28,2546
KH3,13,3,1,0,170,290.00000000,2.66666667,8,8343
KH3,13,3,1,0,171,270.00000000,2.66666667,26,4213
KH3,13,3,1,0,172,250.00000000,2.66666667,26,4393
